step,train_loss,train_bpc,avg_val_loss,avg_val_bpc,step_time_ms,peak_memory_mb
9920,3.437338352203369,4.959030994581242,,,,
9921,3.435631036758423,4.956567859055585,,,,
9922,3.4703402519226074,5.006642671646102,,,,
9923,3.603891372680664,5.199316211268913,,,,
9924,3.552736759185791,5.125515704061268,,,,
9925,3.464515447616577,4.9982392553596435,,,,
9926,3.535755157470703,5.101016431480559,,,,
9927,3.5208334922790527,5.07948901910676,,,,
9928,3.4831724166870117,5.025155572115578,,,,
9929,3.5476279258728027,5.1181452155758915,,,,
9930,3.4911277294158936,5.036632662338257,,,,
9931,3.534900188446045,5.099782971908572,,,,
9932,3.503694534301758,5.054762729426912,,,,
9933,3.436720848083496,4.9581401244497725,,,,
9934,3.549980401992798,5.121539121208018,,,,
9935,3.525928497314453,5.086839557604637,,,,
9936,3.5248966217041016,5.085350875778768,,,,
9937,3.517185688018799,5.074226349990358,,,,
9938,3.4669299125671387,5.001722591970219,,,,
9939,3.499447822570801,5.048636019472576,,,,
9940,3.4197027683258057,4.9335882251779,,,,
9941,3.5590767860412598,5.134662429364756,,,,
9942,3.4153919219970703,4.927368988557399,,,,
9943,3.4718265533447266,5.0087869513370595,,,,
9944,3.479020118713379,5.019165072420725,,,,
9945,3.464405059814453,4.998079999424944,,,,
9946,3.4617831707000732,4.994297413001868,,,,
9947,3.455962657928467,4.98590018809084,,,,
9948,3.4636895656585693,4.997047759554466,,,,
9949,3.4451112747192383,4.970244951348101,,,,
9950,3.5185999870300293,5.076266752160194,,,,
9951,3.516826868057251,5.073708682211261,,,,
9952,3.437333583831787,4.9590241152752075,,,,
9953,3.4235281944274902,4.939107148444087,,,,
9954,3.5610785484313965,5.137550362038044,,,,
9955,3.504615545272827,5.056091467387478,,,,
9956,3.485963821411133,5.029182717868181,,,,
9957,3.482729196548462,5.02451614061967,,,,
9958,3.552299976348877,5.124885559628507,,,,
9959,3.5024914741516113,5.053027080514405,,,,
9960,3.570113182067871,5.150584583181635,,,,
9961,3.5636422634124756,5.1412490209275,,,,
9962,3.475870132446289,5.014620602854325,,,,
9963,3.603734016418457,5.199089194169774,,,,
9964,3.428968906402588,4.946956436629466,,,,
9965,3.478604793548584,5.018565884865119,,,,
9966,3.4629738330841064,4.996015175718686,,,,
9967,3.4791598320007324,5.019366636087536,,,,
9968,3.4102892875671387,4.920007443169867,,,,
9969,3.526750087738037,5.088024862034383,,,,
9970,3.491658926010132,5.037399017030501,,,,
9971,3.424680233001709,4.940769188782025,,,,
9972,3.541532516479492,5.109351398671975,,,,
9973,3.4377076625823975,4.959563796833615,,,,
9974,3.532843589782715,5.096815927215887,,,,
9975,3.514540195465088,5.0704097110024104,,,,
9976,3.4448273181915283,4.969835288673745,,,,
9977,3.4729318618774414,5.0103815744758595,,,,
9978,3.5395116806030273,5.106435948774548,,,,
9979,3.5417861938476562,5.109717377753011,,,,
9980,3.4177141189575195,4.930719210596206,,,,
9981,3.5493390560150146,5.120613854546376,,,,
9982,3.580178737640381,5.165106110289887,,,,
9983,3.5644261837005615,5.142379978839574,,,,
9984,3.430417060852051,4.949045681872147,,,,
9985,3.4523911476135254,4.98074758787099,,,,
9986,3.474721908569336,5.012964065961215,,,,
9987,3.5508246421813965,5.122757102341429,,,,
9988,3.4204213619232178,4.9346249365973005,,,,
9989,3.5120623111724854,5.0668348796215765,,,,
9990,3.513775110244751,5.069305926349173,,,,
9991,3.578935146331787,5.163311987276086,,,,
9992,3.5584535598754883,5.133763304066045,,,,
9993,3.574094772338867,5.156328803720452,,,,
9994,3.525824546813965,5.086689588733084,,,,
9995,3.5662379264831543,5.144993771167386,,,,
9996,3.6095216274261475,5.207438951869164,,,,
9997,3.4739673137664795,5.011875415781254,,,,
9998,3.494589328765869,5.041626694554011,,,,
9999,3.5672788619995117,5.14649552367472,,,,
10000,3.4473228454589844,4.973435573486907,4.035873222351074,5.822534283542455,,
10001,3.5074782371520996,5.060221458765298,,,,
10002,3.5516409873962402,5.123934839534537,,,,
10003,3.5718023777008057,5.153021577344361,,,,
10004,3.5512490272521973,5.123369360578501,,,,
10005,3.492067813873291,5.037988917522961,,,,
10006,3.4618351459503174,4.994372397437644,,,,
10007,3.5613608360290527,5.137957616955287,,,,
10008,3.4848103523254395,5.027518613738433,,,,
10009,3.587052345275879,5.175022629938637,,,,
10010,3.461322784423828,4.993633216004236,,,,
10011,3.4627065658569336,4.995629590615451,,,,
10012,3.460867404937744,4.99297624227794,,,,
10013,3.5552120208740234,5.129086751823784,,,,
10014,3.569721221923828,5.150019104225597,,,,
10015,3.4889960289001465,5.033557268575528,,,,
10016,3.4891879558563232,5.033834160643417,,,,
10017,3.6082682609558105,5.205630726277992,,,,
10018,3.576932907104492,5.160423366672195,,,,
10019,3.4410576820373535,4.964396853288162,,,,
10020,3.5589728355407715,5.1345124604932035,,,,
10021,3.4287092685699463,4.946581858415887,,,,
10022,3.4385180473327637,4.96073293489418,,,,
10023,3.504687547683716,5.056195344908599,,,,
10024,3.5335280895233154,5.097803451597141,,,,
10025,3.483874797821045,5.026168893894462,,,,
10026,3.538498878479004,5.104974784172818,,,,
10027,3.376324415206909,4.871006490251338,,,,
10028,3.5001282691955566,5.0496176964437005,,,,
10029,3.4780101776123047,5.017708035402615,,,,
10030,3.518065929412842,5.075496269884329,,,,
10031,3.5434696674346924,5.112146116748495,,,,
10032,3.4993975162506104,5.0485634427939114,,,,
10033,3.4506547451019287,4.978242488578523,,,,
10034,3.5194501876831055,5.0774933324261475,,,,
10035,3.5088250637054443,5.062164518754746,,,,
10036,3.4920215606689453,5.037922188254426,,,,
10037,3.4519450664520264,4.9801040287914615,,,,
10038,3.4750404357910156,5.013423603604321,,,,
10039,3.461190700531006,4.99344265922708,,,,
10040,3.507519245147705,5.060280620797195,,,,
10041,3.6058542728424072,5.202148077598021,,,,
10042,3.4681100845336914,5.00342522021376,,,,
10043,3.513251781463623,5.068550922511886,,,,
10044,3.536893367767334,5.102658521830998,,,,
10045,3.498319625854492,5.04700837566481,,,,
10046,3.5421338081359863,5.110218879162927,,,,
10047,3.422701597213745,4.937914620743005,,,,
10048,3.5320465564727783,5.095666051212217,,,,
10049,3.4726107120513916,5.009918253214435,,,,
10050,3.4461798667907715,4.971786603830434,,,,
10051,3.5240581035614014,5.084141149812599,,,,
10052,3.487916946411133,5.032000481619918,,,,
10053,3.437025547027588,4.958579712105378,,,,
10054,3.412198305130005,4.922761573340784,,,,
10055,3.493408441543579,5.039923034414564,,,,
10056,3.4736709594726562,5.011447866911209,,,,
10057,3.3779923915863037,4.87341287150221,,,,
10058,3.586059093475342,5.173589670491648,,,,
10059,3.5489249229431152,5.120016386817279,,,,
10060,3.59989595413208,5.1935520407425955,,,,
10061,3.403931140899658,4.910834576503448,,,,
10062,3.54951810836792,5.120872172487973,,,,
10063,3.5093300342559814,5.062893037263801,,,,
10064,3.5399513244628906,5.107070220790931,,,,
10065,3.469027519226074,5.0047487986948,,,,
10066,3.4007883071899414,4.906300425896101,,,,
10067,3.4607272148132324,4.992773990680525,,,,
10068,3.472177505493164,5.0092932682611995,,,,
10069,3.496939182281494,5.045016816567818,,,,
10070,3.4757204055786133,5.014404592644842,,,,
10071,3.484363555908203,5.026874022762999,,,,
10072,3.501887798309326,5.052156160370435,,,,
10073,3.3670201301574707,4.8575832443514955,,,,
10074,3.5061001777648926,5.0582333393213235,,,,
10075,3.4077115058898926,4.916288490327609,,,,
10076,3.462252616882324,4.994974680680966,,,,
10077,3.437476634979248,4.959230494456243,,,,
10078,3.529825210571289,5.09246132649604,,,,
10079,3.4023022651672363,4.908484605562059,,,,
10080,3.4995765686035156,5.048821760735508,,,,
10081,3.5165553092956543,5.073316905732596,,,,
10082,3.4162886142730713,4.928662642057189,,,,
10083,3.5113635063171387,5.065826717322219,,,,
10084,3.5546979904174805,5.128345162633263,,,,
10085,3.5052027702331543,5.056938653925629,,,,
10086,3.463261604309082,4.996430341837868,,,,
10087,3.4902641773223877,5.035386820015407,,,,
10088,3.525176525115967,5.085754691042994,,,,
10089,3.567399501800537,5.1466695701173935,,,,
10090,3.578500747680664,5.162685282496342,,,,
10091,3.5215444564819336,5.080514723636505,,,,
10092,3.4770140647888184,5.016270948372005,,,,
10093,3.4628117084503174,4.995781279313512,,,,
10094,3.4917194843292236,5.037486384217139,,,,
10095,3.4473061561584473,4.973411495915786,,,,
10096,3.5385046005249023,5.104983039340059,,,,
10097,3.46671724319458,5.001415774921079,,,,
10098,3.5046656131744385,5.056163700100841,,,,
10099,3.622340202331543,5.225932246316441,,,,
10100,3.573089361190796,5.154878302043076,,,,
10101,3.516655445098877,5.07346137115932,,,,
10102,3.597038984298706,5.189430304532017,,,,
10103,3.530979633331299,5.094126806486996,,,,
10104,3.5239787101745605,5.0840266093671245,,,,
10105,3.5006203651428223,5.050327640826462,,,,
10106,3.4392242431640625,4.961751760117892,,,,
10107,3.60707426071167,5.20390814804695,,,,
10108,3.480332136154175,5.02105791347612,,,,
10109,3.4878995418548584,5.031975372152892,,,,
10110,3.4637112617492676,4.997079060396922,,,,
10111,3.588369607925415,5.176923038230671,,,,
10112,3.4489593505859375,4.975796551317952,,,,
10113,3.413252592086792,4.924282587905015,,,,
10114,3.4496994018554688,4.976864219614508,,,,
10115,3.5516295433044434,5.1239183292000545,,,,
10116,3.585601806640625,5.172929945042938,,,,
10117,3.5195178985595703,5.077591018571838,,,,
10118,3.463230609893799,4.996385626348644,,,,
10119,3.5068202018737793,5.0592721145325354,,,,
10120,3.4895429611206055,5.034346324977687,,,,
10121,3.569361925125122,5.149500748515897,,,,
10122,3.5051045417785645,5.056796940221318,,,,
10123,3.5392627716064453,5.106076848999547,,,,
10124,3.39040470123291,4.891320049075348,,,,
10125,3.548008918762207,5.118694872128049,,,,
10126,3.581176280975342,5.166545261112307,,,,
10127,3.5506153106689453,5.122455100806514,,,,
10128,3.525512456893921,5.086239338153125,,,,
10129,3.482119083404541,5.023635933412554,,,,
10130,3.4964141845703125,5.044259404973419,,,,
10131,3.484867811203003,5.027601509376149,,,,
10132,3.4464893341064453,4.9722330707920745,,,,
10133,3.4752373695373535,5.013707718943546,,,,
10134,3.5108046531677246,5.0650204626549735,,,,
10135,3.414370536804199,4.925895441204807,,,,
10136,3.5029592514038086,5.05370194043639,,,,
10137,3.500576972961426,5.050265039141548,,,,
10138,3.4713425636291504,5.008088701774557,,,,
10139,3.4039878845214844,4.910916440245259,,,,
10140,3.5135884284973145,5.069036601517922,,,,
10141,3.5703988075256348,5.150996653613102,,,,
10142,3.4974007606506348,5.04568273339196,,,,
10143,3.4623847007751465,4.995165237458122,,,,
10144,3.5126662254333496,5.067706143730847,,,,
10145,3.4363021850585938,4.957536121379943,,,,
10146,3.4104461669921875,4.920233772338403,,,,
10147,3.4719865322113037,5.009017752054517,,,,
10148,3.4105589389801025,4.9203964679261185,,,,
10149,3.465587615966797,4.999786067321503,,,,
10150,3.5690677165985107,5.149076295333568,,,,
10151,3.572472095489502,5.153987775876908,,,,
10152,3.446974515914917,4.972933040181086,,,,
10153,3.432020664215088,4.951359192491553,,,,
10154,3.4879817962646484,5.032094040181987,,,,
10155,3.462900161743164,4.995908890440452,,,,
10156,3.3814826011657715,4.878448179554171,,,,
10157,3.461575508117676,4.993997819224065,,,,
10158,3.4867475032806396,5.030313331814954,,,,
10159,3.382521629333496,4.879947180339092,,,,
10160,3.396223545074463,4.899714866229263,,,,
10161,3.569716453552246,5.150012224919563,,,,
10162,3.5675411224365234,5.1468738855066185,,,,
10163,3.435351848602295,4.956165075687264,,,,
10164,3.479430675506592,5.019757380670296,,,,
10165,3.44473934173584,4.969708365477408,,,,
10166,3.4750044345855713,5.01337166484376,,,,
10167,3.6229653358459473,5.226834123337566,,,,
10168,3.4903299808502197,5.035481754438683,,,,
10169,3.6065847873687744,5.203201987282507,,,,
10170,3.4914023876190186,5.037028910365844,,,,
10171,3.4149131774902344,4.926678306231534,,,,
10172,3.4619696140289307,4.994566393867817,,,,
10173,3.509047746658325,5.062485782346558,,,,
10174,3.449955940246582,4.977234326279165,,,,
10175,3.507352113723755,5.060039501120685,,,,
10176,3.475386142730713,5.0139223532918225,,,,
10177,3.451282024383545,4.979147461287363,,,,
10178,3.517805337905884,5.075120315809543,,,,
10179,3.4114482402801514,4.921679458501555,,,,
10180,3.4571454524993896,4.987606599952701,,,,
10181,3.515672206878662,5.072042858255004,,,,
10182,3.5750133991241455,5.157654102028001,,,,
10183,3.4048099517822266,4.912102432605609,,,,
10184,3.430938243865967,4.94979759002172,,,,
10185,3.547848701477051,5.11846372744529,,,,
10186,3.4266152381896973,4.943560811170831,,,,
10187,3.5738325119018555,5.155950441888554,,,,
10188,3.4514145851135254,4.979338705995122,,,,
10189,3.487429141998291,5.031296728612587,,,,
10190,3.4995546340942383,5.048790115927749,,,,
10191,3.523970603942871,5.084014914546866,,,,
10192,3.402811050415039,4.9092186275159415,,,,
10193,3.499384880065918,5.04854521263292,,,,
10194,3.4691109657287598,5.004869186550405,,,,
10195,3.4471611976623535,4.973202365012337,,,,
10196,3.3940417766571045,4.896567239753171,,,,
10197,3.5416274070739746,5.109488296862062,,,,
10198,3.4862985610961914,5.0296656451518045,,,,
10199,3.4596896171569824,4.991277053687415,,,,
10200,3.484614133834839,5.027235530295113,4.087507438659668,5.897026711351052,,
10201,3.436772584915161,4.958214764920247,,,,
10202,3.457629680633545,4.988305193480506,,,,
10203,3.4907569885253906,5.036097796294073,,,,
10204,3.5224671363830566,5.081845869354184,,,,
10205,3.4539871215820312,4.983050091600742,,,,
10206,3.434075355529785,4.954323485461825,,,,
10207,3.5499165058135986,5.121446938507156,,,,
10208,3.4999351501464844,5.0493390845493025,,,,
10209,3.6132891178131104,5.212874291567032,,,,
10210,3.4967570304870605,5.044754027077301,,,,
10211,3.497443437576294,5.045744303180968,,,,
10212,3.4287681579589844,4.946666817845413,,,,
10213,3.5546422004699707,5.12826467475266,,,,
10214,3.55670428276062,5.1312396306472845,,,,
10215,3.5030055046081543,5.053768669704925,,,,
10216,3.4766135215759277,5.015693086665106,,,,
10217,3.5146594047546387,5.070581693653273,,,,
10218,3.4446375370025635,4.969561492293572,,,,
10219,3.4752731323242188,5.013759313738805,,,,
10220,3.4384284019470215,4.960603603940731,,,,
10221,3.4652693271636963,4.9993268736436995,,,,
10222,3.406527280807495,4.9145800146739385,,,,
10223,3.4932312965393066,5.039667468195382,,,,
10224,3.4596002101898193,4.991148066699268,,,,
10225,3.4225246906280518,4.937659398489124,,,,
10226,3.5227785110473633,5.082295088038237,,,,
10227,3.4780430793762207,5.0177555026142535,,,,
10228,3.360403060913086,4.848036831367402,,,,
10229,3.3690576553344727,4.860522771820042,,,,
10230,3.4569320678710938,4.987298751007657,,,,
10231,3.5436553955078125,5.112414065718539,,,,
10232,3.477032423019409,5.016297433700238,,,,
10233,3.5264151096343994,5.087541590785459,,,,
10234,3.464808464050293,4.998661988715464,,,,
10235,3.513657569885254,5.069136351455422,,,,
10236,3.5025129318237305,5.05305803739156,,,,
10237,3.4295897483825684,4.947852122275159,,,,
10238,3.472548723220825,5.009828822235987,,,,
10239,3.4656221866607666,4.999835942290254,,,,
10240,3.465392589569092,4.999504703704692,,,,
10241,3.3942208290100098,4.8968255576947675,,,,
10242,3.4044041633605957,4.911517003662072,,,,
10243,3.486571788787842,5.030059829387582,,,,
10244,3.507378101348877,5.060076993338573,,,,
10245,3.4881932735443115,5.032399137404618,,,,
10246,3.5379951000213623,5.104247985490272,,,,
10247,3.448491334915161,4.975121347430664,,,,
10248,3.427374839782715,4.944656684622128,,,,
10249,3.4950079917907715,5.042230697623841,,,,
10250,3.535569190979004,5.100748138545214,,,,
10251,3.4388904571533203,4.961270208695476,,,,
10252,3.396683692932129,4.900378719261593,,,,
10253,3.4377965927124023,4.959692095891159,,,,
10254,3.480314254760742,5.021032116078492,,,,
10255,3.5461478233337402,5.116009878982779,,,,
10256,3.4273149967193604,4.9445703493313955,,,,
10257,3.4667086601257324,5.001403392170217,,,,
10258,3.492076873779297,5.038001988204426,,,,
10259,3.533393144607544,5.0976087672363635,,,,
10260,3.4495344161987305,4.976626195625714,,,,
10261,3.522481918334961,5.081867195202891,,,,
10262,3.483340263366699,5.025397723687993,,,,
10263,3.41595458984375,4.928180746669471,,,,
10264,3.428480625152588,4.946251995691532,,,,
10265,3.426663875579834,4.943630980092383,,,,
10266,3.413351535797119,4.924425333505231,,,,
10267,3.579509735107422,5.164140943653245,,,,
10268,3.540855884552002,5.108375225145677,,,,
10269,3.424703359603882,4.940802553416293,,,,
10270,3.4465298652648926,4.972291544893368,,,,
10271,3.409564733505249,4.918962132617923,,,,
10272,3.465718984603882,4.9999755922027544,,,,
10273,3.4923176765441895,5.038349393159169,,,,
10274,3.466352939605713,5.000890195940043,,,,
10275,3.4522175788879395,4.9804971811313345,,,,
10276,3.43865704536438,4.960933466665086,,,,
10277,3.4971818923950195,5.045366973244976,,,,
10278,3.457728147506714,4.988447251150118,,,,
10279,3.4293785095214844,4.947547369017831,,,,
10280,3.3540821075439453,4.838917623288053,,,,
10281,3.4508614540100098,4.978540706495119,,,,
10282,3.5200791358947754,5.0784007128921,,,,
10283,3.537830352783203,5.10401030546678,,,,
10284,3.451491117477417,4.9794491188569765,,,,
10285,3.533883571624756,5.098316303862013,,,,
10286,3.452087163925171,4.980309032111291,,,,
10287,3.363182306289673,4.852046434889618,,,,
10288,3.5738632678985596,5.155994813412477,,,,
10289,3.4437179565429688,4.968234818124816,,,,
10290,3.447824478149414,4.974159276481738,,,,
10291,3.4387500286102295,4.96106761313276,,,,
10292,3.4387290477752686,4.961037344186208,,,,
10293,3.44925594329834,4.976224444153298,,,,
10294,3.4731202125549316,5.0106533070642225,,,,
10295,3.5543627738952637,5.127861547419037,,,,
10296,3.5400278568267822,5.107180633652784,,,,
10297,3.431771993637085,4.951000436681854,,,,
10298,3.5384693145751953,5.104932132475404,,,,
10299,3.46158766746521,4.994015361454453,,,,
10300,3.518477201461792,5.076089610029806,,,,
10301,3.420517921447754,4.9347642425444995,,,,
10302,3.4434149265289307,4.9677976382263225,,,,
10303,3.4799752235412598,5.0205429974194375,,,,
10304,3.5478997230529785,5.118537336019859,,,,
10305,3.4735827445983887,5.0113205997495704,,,,
10306,3.423532485961914,4.939113339819518,,,,
10307,3.455540895462036,4.985291713472088,,,,
10308,3.4703691005706787,5.006684291447611,,,,
10309,3.40903377532959,4.91819612189098,,,,
10310,3.448863983154297,4.975658965197262,,,,
